007191|Потом+у чт+о ж+изнь одн+а. Прошл+а сек+унда — и кон+ец, друг+ой н+е б+удет. Уж+е ч+ас н+очи — сказ+ала +Эви.
007192|Я в+ыпил, и сн+ова нал+ил, и ср+азу ж+е куд+а-т+о провал+ился — возн+икло ощущ+ение к+ак б+удто я н+а дн+е акв+ариума.
007193|Вс+е раск+ачивалось уплыв+ало, мерц+али как+ие-т+о свет+ящиеся бл+ики. Пот+ом вс+ё исч+езло; просн+улся я +от ст+ука.
007194|Вош+ёл Жбанк+ов, н+а н+ем б+ыл спорт+ивный хал+ат. Я леж+ал попер+ёк кров+ати, Жбанк+ов с+ел р+ядом. Н+е спр+ашивай.
007195|Когд+а я б+уду старик+ом — объяв+ил Жбанк+ов — напиш+у завещ+ание вн+укам, и пр+авнукам.
007196|+Это б+удет, одн+а-ед+инственная фр+аза, зн+аешь как+ая? Н+у?
007197|+Это б+удет одн+а-ед+инственная фр+аза — н+е заним+айтесь люб+овью с похм+елья, и тр+и восклиц+ательных зн+ака.
007198|Х+удо мн+е совс+ем х+удо, и подлеч+иться н+ечем. Т+ы ж+е вс+ё и оприх+одовал. А гд+е н+аши д+амы? Гот+овят з+автрак.
007199|Н+адо встав+ать, Лийв+ак жд+ёт; Жбанк+ов пош+ёл одев+аться; я с+унул г+олову п+од кр+ан, пот+ом с+ел з+а маш+инку.
007200|Ч+ерез п+ять мин+ут т+екст б+ыл гот+ов. Дорог+ой и многоуваж+аемый Леон+ид Иль+ич.
007201|Хоч+у под+елиться с В+ами р+адостным соб+ытием.
007202|В ист+екшем год+у мн+е удал+ось дост+ичь небыв+алых трудов+ых показ+ателей.
007203|Я надо+ила с одн+ой кор+овы, с одн+ой кор+овы я напис+ал ум+ышленно.
007204|В +этом обор+оте зв+учала ж+изненная достов+ерность, и тр+огательное кресть+янское простод+ушие. Кон+ец б+ыл так+ой.
007205|И ещ+ё одн+о р+адостное соб+ытие произошл+о в мо+ей ж+изни.
007206|Коммун+исты н+ашей ф+ермы др+ужно избр+али мен+я сво+им чл+еном. Т+ут уж+е +явно хром+ала стил+истика.
007207|Перед+елывать н+е б+ыло с+ил. З+автракать — позвал+а Б+елла. +Эви нар+езала хл+еб. Я винов+ато с не+ю поздор+овался.
007208|В отв+ет — р+адужная ул+ыбка, и задуш+евное к+ак т+ы себ+я ч+увствуешь. Х+уже н+екуда говор+ю.
007209|Жбанк+ов доброс+овестно иссл+едовал пуст+ые бут+ылки. Н+и гр+амма — засвид+етельствовал +он.
007210|П+ейте к+офе — угов+аривала Б+елла. Ч+ерез мин+уту сад+имся в такс+и. +От к+офе л+егче н+е ст+ало.
007211|О ед+е невозм+ожно б+ыло д+умать. Как+ие-т+о б+абки ещ+ё шев+елятся — сказ+ал Жбанк+ов выт+аскивая м+елочь.
007212|Зат+ем +он посмотр+ел н+а Б+еллу Констант+иновну: М+ать, доб+авишь ещ+ё полтор+а рубл+я? Т+а в+ынула кошел+ёк.
007213|Я +из Т+аллинна в+ышлю — зав+ерил Жбанк+ов. Л+адно, зараб+отал — цин+ично усмехн+улась Б+елла.
007214|Разд+ался автомоб+ильный гуд+ок, м+ы собр+али портф+ели, ус+елись в такс+и. Вск+оре Лийв+ак пожим+ал н+ам р+уки.
007215|Т+екст сост+авленный мн+ою, од+обрил безогов+орочно. Б+олее тог+о, произн+ёс кор+откую р+ечь: Я дов+олен тов+арищи.
007216|В+ы непл+охо потруд+ились, культурно отдохн+ули, р+ад б+ыл познак+омиться.
007217|В+едь парт+ийный раб+отник и журнал+ист — гд+е-т+о я б+ы сказ+ал колл+еги.
007218|Усп+ехов в+ам н+а трудов+ом идеолог+ическом фр+онте, м+ожет +есть вопр+осы? Гд+е т+ут буф+ет? — спрос+ил Жбанк+ов.
007219|Мал+енько подлеч+иться. Лийв+ак нахм+урился. Прост+ите мн+е гр+убое р+усское выраж+ение.
007220|+Он в+ыждал укор+изненную п+аузу: Н+о в+ы поступ+аете к+ак д+ети! Чт+о, и п+ива нельз+я? — спрос+ил Жбанк+ов.
007221|В+ас м+огут ув+идеть — пон+изил г+олос секрет+арь. +Есть р+азные л+юди, зн+аете как+ая обстан+овка в райк+оме.
007222|Н+у и работ+ёнку т+ы в+ыбрал — посоч+увствовал ем+у Жбанк+ов.
007223|Я п+о образов+анию инжен+ер — неож+иданно сказ+ал Лийв+ак. М+ы помолч+али, ст+али прощ+аться.
007224|Секрет+арь уж+е перебир+ал как+ие-т+о бум+аги. Маш+ина жд+ёт — сказ+ал +он. Н+а вокз+ал я позвон+ю.
007225|Обрат+итесь в четв+ертую к+ассу, скаж+ите +от мен+я. Ч+ао! — махн+ул ем+у рук+ой Жбанк+ов. М+ы спуст+ились вн+из.
007226|С+ели в маш+ину, бр+онзовый Л+енин смотр+ел н+ам всл+ед, д+евушки по+ехали с н+ами.
007227|Н+а перр+оне Жбанк+ов и Б+елла отошл+и в ст+орону. Т+ы б+удешь приход+ить ещ+ё? — спрос+ила +Эви. Кон+ечно.
007228|И я б+уду +ехать в Т+аллинн, позвон+ю в ред+акцию, чт+обы н+е серд+илась тво+я жен+а.
007229|Н+ет у мен+я жен+ы говор+ю — прощ+ай +Эви, н+е серд+ись пож+алуйста. Н+е п+ей т+ак мн+ого —  сказ+ала +Эви.
007230|Я кивн+ул: А т+о н+е м+ожешь д+елать с+екс. Я ш+агнул к н+ей, обн+ял и поцелов+ал. К н+ам приближ+ались Б+елла и Жбанк+ов.
007231|П+о ег+о жестикул+яции б+ыло в+идно чт+о +он нах+ально лж+ёт. М+ы подн+ялись в куп+е.
007232|Д+евушки шл+и к маш+ине оживл+ённо бес+едуя. Т+ак и н+е оберн+улись.
007233|В Т+аллинне опохмел+имся — сказ+ал Жбанк+ов — +есть +около шест+и рубл+ей. А х+очешь я теб+е при+ятную в+ещь скаж+у.
007234|Жбанк+ов подмигн+ул мн+е. Р+адостно торжеств+ующая ул+ыбка преобраз+ила ег+о лиц+о. Сказ+ать?
007235|Мн+е ещ+ё Ж+ора с+емьдесят коп+еек д+олжен! Компром+исс дев+ятый — с+амая тр+удная дист+анция.
007236|Т+айна Кар+у родил+ась в др+ужной семь+е.
007237|С золот+ой мед+алью ок+ончила шк+олу, был+а секретар+ём комит+ета вээлкс+эм, увлек+алась сп+ортом.
007238|+Из многоч+исленных в+идов л+ёгкой атл+етики, он+а предпочл+а б+ег че+тыреста м+етров, а +эта дист+анция п+о мн+ению специал+истов — наиб+олее трудо+ёмкая в сп+орте.
007239|Т+ут н+ужно в+ыделить одн+у характ+ерную дет+аль — тр+ебует сочет+ания быстрот+ы и вын+осливости.
007240|Взрывн+ой с+илы и напряж+ённой в+оли к поб+еде. Уп+орство посл+едовательность.
007241|Аскет+ический реж+им — в+от ф+акторы кот+орые определ+или биогр+афию Т+айны. Е+е п+уть к нам+еченной ц+ели.
007242|Ок+ончив шк+олу т+айно поступ+ает н+а хим+ическое отдел+ение ТэГэ+У, уч+аствует в раб+оте эСэН+О.
007243|Ох+отно выполн+яет комсом+ольские поруч+ения; н+а посл+еднем к+урсе он+а стан+овится чл+еном КаПээС+эС.
007244|Зат+ем он+а аспир+антка Инстит+ута х+имии +АН эсэс+эр.
007245|К+ак специал+иста-х+имика Т+ийну интерес+ует механ+изм возд+ействия канцерог+енных вещ+еств н+а орган+изм челов+ека.
007246|Диссерт+ация почт+и гот+ова. Т+айна К+ару ст+авит п+еред соб+ой выс+окие ре+альные ц+ели. В+еришь?
007247|чт+о он+а добь+ётся усп+еха н+а сво+ей тр+удной дист+анции. С Т+ийной К+ару — н+ас познак+омили +общие друзь+я.
007248|Интер+есная негл+упая ж+енщина, молод+ой уч+ёный. Подгот+овил о н+ей зарис+овку.
007249|+Изредка Т+ийна попад+алась мн+е в р+азных на+учных комп+аниях, звон+ит одн+ажды: Т+ы своб+оден?
007250|Мн+е н+адо с тоб+ой поговор+ить. Я приш+ёл в каф+е Р+айа. Заказ+ал дж+ина. Он+а сказ+ала: Я чет+ыре г+ода з+амужем.
007251|Д+о с+их п+ор вс+ё б+ыло хорош+о. Л+етом Р+уди поб+ывал в Москв+е. Зат+ем верн+улся. И т+ут вс+ё начал+ось.
007252|Происх+одит чт+о-то стр+ашное, +он х+очет к+ак б+ы теб+е объясн+ить — м+ы ст+али чуж+ими.
007253|Я напр+ягся, и вн+ятно спрос+ил: В полов+ом отнош+ении? +Именно. Ч+ем ж+е я мог+у пом+очь?
007254|Т+о +есть почем+у я к теб+е обрат+илась? Т+ы ед+инственный амор+альный челов+ек сред+и мо+их знак+омых.
007255|В+от я и хоч+у проконсульт+ироваться. Н+е поним+аю. Обсуд+ить ситу+ацию.
007256|В+идишь л+и я д+аже с мужч+инами н+е обсужд+аю +эти т+емы. Н+о у моег+о при+ятеля +есть кн+ига — Технол+огия с+екса.
007257|Я возьм+у +если х+очешь, т+олько ненад+олго, +это ег+о наст+ольная кн+ига. Т+ы своб+одно чит+аешь п+о-р+усски? Кон+ечно.
007258|Од+ин +из разд+елов — начин+ается т+ак: Люб+овникам с непом+ерно больш+ими живот+ами  м+ожем рекомендов+ать поз+ицию с+емь.
007259|Прин+ёс +ей Технол+огию — кн+ига замеч+ательная, п+ервую стран+ицу открыв+аешь, нап+исано Введ+ение, уж+е смешн+о.
007260|Гум+анный +автор удел+ил вним+ание д+аже так+им презр+енным существ+ам, к+ак люб+овники с больш+ими живот+ами.
007261|Отд+ал +ей кн+игу, ч+ерез нед+елю возвращ+ает. Вс+ё понял+а кр+оме одног+о сл+ова — +исподволь.
007262|Объясн+ил +ей чт+о зн+ачит +исподволь. Теп+ерь я хоч+у овлад+еть практ+ическими н+авыками.
007263|Благословл+яю теб+я д+очь мо+я. Т+олько н+е с м+ужем. Я должн+а снач+ала потрениров+аться.
007264|Подч+ёркиваю, вс+ё +это говор+илось б+ез т+ени кок+етства н+а эст+онский ман+ер, основ+ательно, и делов+ито.
007265|Т+ы амор+альный челов+ек? — спрос+ила он+а. Н+е совс+ем. Зн+ачит отк+азываешься?
007266|Т+ийна — взмол+ился я. Т+ак +это н+е д+елается, у н+ас хор+ошие тов+арищеские отнош+ения.
007267|Н+ужен ср+ок, м+ожет б+ыть он+и перейд+ут в друг+ое ч+увство. Как+ой? Чт+о как+ой? Как+ой н+ужен ср+ок?
007268|О Г+осподи, я н+е зн+аю, м+есяц дв+а. Н+е в+ыйдет.
007269|Я в апр+еле кандид+атский м+инимум сда+ю. Познак+омь мен+я с ке+м-ниб+удь, жел+ательно с брюн+етом.
007270|+Есть ж+е у теб+я друзь+я-под+онки? Преоблад+ают — сказ+ал я. Сиж+у д+умаю: Шабл+инский кон+ечно +ас, н+о гр+убый.
007272|К+ажется подх+одит — заст+енчивый, п+ылкий бр+юнет. Пр+авда +он скупов+ат, н+о +это чепух+а. Н+а од+ин р+аз сойд+ёт.
007273|Спр+ашиваю Черн+ова: Мн+ого у теб+я б+ыло ж+енщин? Тр+идцать ш+есть, и чет+ыре п+од вопр+осом.
007274|Чт+о зн+ачит п+од вопр+осом? +Оська пот+упился: Вс+якого р+ода отклон+ения. Год+ится д+умаю.
007275|Излож+ил ем+у с+уть д+ела — +Оська растер+ялся: Я е+ё в+идел к+ак-т+о р+аз. Он+а мн+е д+аже нр+авится.
007276|Н+о соглас+ись в+от т+ак утилит+арно. Чт+о теб+е ст+оит? Я вс+е-таки мужч+ина. В+от и посод+ействуй челов+еку.
007277|Куп+ил я н+а сво+и д+еньги бут+ылку р+ома, приглас+ил +Осю, и Т+ийну. Т+ийна мн+е шепн+ула: Я договор+илась с подр+угой.
007278|Тр+и час+а кварт+ира в мо+ем распоряж+ении. В+ыпили закус+или, посл+ушали Би-би-с+и.
007279|+Оська пуст+ился б+ыло в рассужд+ения: Д+а, жизнест+ойкой м+ожет б+ыть л+ишь пресл+едуемая организ+ация.
007280|Т+ийна ег+о переб+ила: Н+адо идт+и, а т+о подр+уга верн+ётся. Отпр+авились. +Утром Т+ийна мн+е звон+ит.
007281|Н+у к+ак спр+ашиваю. Провод+ил мен+я и уш+ёл дом+ой. Звон+ю Черн+ову: Сов+есть +есть у теб+я?
007282|В+еришь л+и стар+ик н+е мог+у. К+ак-т+о н+е получ+ается. Чт+о т+ы з+а муж+ик п+осле +этого? +Оська возмут+ился.
007283|Я им+ел б+ольше ж+енщин ч+ем т+ы съ+ел котл+ет. А так+ой н+е встреч+ал. С+амое удив+ительное чт+о он+а мн+е нр+авится.
007284|Приглас+ил +их об+оих, сн+ова в+ыставил недоп+итый р+ом. Ушл+и. Т+ийна звон+ит: Ч+ерт б+ы побр+ал твоег+о др+уга!
007285|Неуж+ели говор+ю дезерт+ировал? Т+ы поним+аешь с+ели в маш+ину, распл+ачивался +Ося в темнот+е.
007286|С+унул шоф+еру дес+ятку вм+есто рубл+я. Пот+ом стр+ашно расстр+оился.
007287|Пешк+ом ш+ел дом+ой. Я в+идела чт+о +он су+ет дес+ятку, я д+умала чт+о н+а Кавк+азе т+ак пр+инято.
007288|Чт+о +он х+очет произвест+и н+а мен+я впечатл+ение, в+едь +Ося груз+ин. +Ося евр+ей.
007289|И вообщ+е ег+о насто+ящая фам+илия — Малки+эль. Сн+ова ем+у звон+ю: +Оська, б+удь ж+е челов+еком!
007290|Поним+аешь, был+а дес+ятка, р+убль и м+елочь. В тр+етий р+аз +их приглас+ил.
007291|Посл+ушайте говор+ю — я сег+одня ноч+ую в ред+акции, а в+ы остав+айтесь. Шн+апс в холод+ильнике.
007292|Б+удут звон+ить н+е реаг+ируйте. Дв+ери запер+еть чтоб+ы +Оська н+е сбеж+ал? Д+а н+е сбег+у я.
007293|Отпр+авился в ред+акцию деж+урить; Т+ийна звон+ит: Спуст+ись н+а мин+утку. Спуст+ился в х+олл.
007294|Он+а доста+ёт +из портф+еля шокол+ад, и бут+ылку в+иски — Л+онг Дж+он. Д+ай говор+ит я теб+я поцел+ую.
007295|Д+а н+е б+ойся, п+о-тов+арищески. Поцелов+ала мен+я. +Если б+ы зн+ал к+ак я теб+е благод+арна! +Оську благодар+и.
007296|Я ем+у д+есять рубл+ей верн+ула, т+е чт+о +он шоф+еру д+ал. Как+ой поз+ор! Л+адно, +он +их ч+естно зараб+отал.
007297|Я спр+ятал бут+ылку в карм+ан, и пош+ёл зак+анчивать стать+ю н+а мор+альную т+ему. Компром+исс дес+ятый.
007298|Сег+одня +утром б+ыл дост+авлен в медвытрезв+итель н+омер чет+ыре — граждан+ин Л Б+уш. Пыт+авшийся в+ыдать себ+я з+а раб+отника республик+анской пр+ессы.
007299|В+ыразившееся в ук+усах, о ч+ем решен+о сообщ+ить п+о м+есту ег+о раб+оты. Установ+ить кот+орое хот+я б+ы с приблиз+ительной т+очностью — вс+ё ещ+ё н+е удал+ось.
007300|Он+и меш+ают н+ам ж+ить. Л Б+уш оказ+ал неповинов+ение сл+ужащим медвытрезв+ителя.
007301|К+ак об+ычно н+е хват+ило спиртн+ого, и к+ак об+ычно я предв+идел +это зар+анее. А в+от с зак+уской н+е б+ыло пробл+ем.
007303|Д+а и б+ыть н+е могл+о, п+омню дв+ажды б+егали з+а Стрел+ецкой, зат+ем появ+ились как+ие-то д+евушки +из бал+ета н+а льд+у.
007304|Шабл+инский вс+ё гляд+ел н+а дев+иц повтор+яя: М+ы раст+опим +этот л+ёд, м+ы раст+опим +этот л+ёд.
007305|Након+ец подошл+а мо+я +очередь беж+ать з+а в+одкой. Шабл+инский отпр+авился с+о мн+ой.
007306|Когд+а м+ы верн+улись, д+евушек н+е б+ыло. Шабл+инский сказ+ал: А б+абы-т+о, умн+ее ч+ем я д+умал.
007307|По+ели в+ыпили, и ретиров+ались. Н+у и хорош+о — произн+ёс Севасть+янов — дав+айте я карт+ошки отвар+ю.
007308|Т+ы б+ы ещ+ё н+ам к+аши предлож+ил! — сказ+ал Шабл+инский. М+ы в+ыпили и закус+или, алког+оль д+ействовал неэффект+ивно.
007309|В+едь нап+иться к+ак сл+едует +это т+оже иск+усство. Д+евушкам в так+их сл+учаях звон+ить беспол+езно.
007310|Р+аз +уж пь+янка н+е состо+ялась, т+о вс+е. Зн+ачит теб+я жд+ут сплошн+ые униж+ения. Н+адо мен+ять обстан+овку.
007311|Обстан+овка — в+от чт+о гл+авное. П+омню Т+офик Ал+иев расск+азывал.
007312|А в гараж+е р+азный хл+ам: покр+ышки ст+арые, брез+ентовый чех+ол. Я т+ак н+а +этом чехл+е им+ел полов+ину хореограф+ического уч+илища.
007313|Д+ома у мен+я ро+яль, альк+ов, сер+ебряные л+ожки, карт+ины ч+уть л+и н+е эп+охи Возрожд+ения, и никак+ого с+екса.
007314|Мн+огие букв+ально угов+аривали: Пошл+и в гар+аж, т+ам м+ол обстан+овка соотв+етствующая.
007315|Шабл+инский вст+ал, и говор+ит: По+ехали в Т+аллинн. По+едем говор+ю. Мн+е б+ыло вс+ё равн+о.
007316|Т+ем б+олее чт+о д+евушки исч+езли. Шабл+инский раб+отал в газ+ете Сов+етская Эст+ония. Ж+ил в Ленингр+аде нед+елю.
007317|И теп+ерь возвращ+ался с ок+азией дом+ой. Севасть+янов в+яло предлож+ил н+е расход+иться.
007318|М+ы попрощ+ались и в+ышли н+а +улицу, заглян+ули в магаз+ины. Бут+ылки отт+ягивали н+аши карм+аны.
007319|Я б+ыл в л+етней руб+ашке и в к+едах. Д+аже п+аспорт отс+утствовал. Ч+ерез д+есять мин+ут подъ+ехала В+олга.
007320|З+а рул+ём сид+ел угр+юмый челов+ек, кот+орого Шабл+инский назыв+ал Гриш+аня. Гриш+аня вс+ю дор+огу безм+олвствовал.
007321|В+одку п+ить н+е ст+ал; мн+е д+аже показ+алось чт+о Шабл+инский в+идел ег+о вперв+ые.
007322|М+ы б+ыстро проскоч+или невзр+ачные с+еверо-з+ападные окр+аины Ленингр+ада.
007323|Д+алее сл+едовали однообр+азные пос+ёлки, бледнов+атая з+елень, и м+едленно тек+ущие р+ечки.
007324|У пере+езда Гриш+аня затормоз+ил, распахн+ул дв+ерцу, и направился в кусты.
007325|Н+а ход+у +он делов+ито расст+ёгивал шир+инку, к+ак челов+ек пренебрег+ающий усл+овностями.
007326|Чег+о +он так+ой мр+ачный? — спр+ашиваю, Шабл+инский отв+етил: +Он н+е мр+ачный, +он п+од сл+едствием.
007327|+Если н+е ошиб+аюсь т+ам фигур+ирует вз+ятка. +Он чт+о ком+у-т+о вз+ятку д+ал? Н+е идеализ+ируй Гр+ишу.
007328|Гр+иша н+е дав+ал, а бр+ал, прич+ем в неогран+иченном кол+ичестве. И в+от теп+ерь +он п+од сл+едствием.
007329|Уж+е подп+иску вз+яли о нев+ыезде. К+ак ж+е +он в+ыехал отт+уда. +Из Ленингр+ада. +Он д+ал подп+иску в Т+аллинне.
007330|К+ак ж+е +он в+ыехал +из Т+аллинна? +Очень пр+осто — с+ел в маш+ину и по+ехал. Гр+ише уж+е н+ечего тер+ять.
007331|Ег+о ск+оро арест+уют. Когд+а? — з+адал я л+ишний вопр+ос. Н+е р+аньше ч+ем м+ы ок+ажемся в Т+аллинне.
007332|Т+ут Гриш+аня в+ышел +из куст+ов. Н+а ход+у +он сосредот+оченно заст+ёгивал бр+юки.
007333|Н+а кр+епких зап+ястьях ег+о чт+о-то сверк+ало. Нар+учники? — под+умал я.
007334|Пот+ом разгляд+ел дв+е п+ары час+ов с металл+ическими брасл+етами. М+ы по+ехали д+альше. З+а Н+арвой пейз+аж измен+ился.
007335|Прир+ода в+ыглядела теп+ерь м+енее беспор+ядочно, дом+а б+олее аккур+атно и стр+ого. Шабл+инский в+ыпил и задрем+ал.
007336|А я вс+ё д+умал: Зач+ем куд+а? И зач+ем я +еду? Чт+о мен+я ожид+ает? И д+о чег+о ж+е гл+упо скл+адывается ж+изнь.
007337|Након+ец м+ы подъ+ехали к Т+аллинну,  минов+али безл+икие кирп+ичные прир+оды.
007338|Зат+ем промелькн+ула как+ая-то г+отика. И в+от м+ы н+а Р+атушной пл+ощади; зв+якнула бут+ылка по+д сид+еньем.
007339|Маш+ина затормоз+ила, Шабл+инский просн+улся. В+от м+ы и д+ома — сказ+ал +он. Я в+ыбрался +из автомоб+иля.
007340|Мостов+ая отраж+ала распл+ывчатые не+оновые б+уквы, пл+оские фас+ады сур+ово выступ+али +из мр+ака.
007341|Пейз+аж напомин+ал иллюстр+ации к +Андерсену; Шабл+инский протян+ул мн+е р+уку: Звон+и. Я н+е п+онял. Тогд+а +он сказ+ал.
007342|Н+елька волн+уется т+ут. Я п+о-насто+ящему растер+ялся, я д+аже спрос+ил +от безнад+ёжности: Как+ая Н+елька?
007343|Д+а жен+а! — сказ+ал Шабл+инский. Заб+ыл, т+ы ж+е п+ервый отключ+ился н+а св+адьбе.
007344|Шабл+инский давн+о уж+е раб+отал в парт+ийной газ+ете. Полож+ение функцион+ера н+е сл+ишком ег+о тягот+ило.
007345|В н+ем д+аже сохран+илось как+ое-т+о оба+яние.
007346|Вообщ+е я зам+етил чт+о челов+еческое оба+яние — истреб+ить дов+ольно тр+удно.
007347|Куд+а трудн+ее ч+ем р+азум. Пр+инципы +или убежд+ения, иногд+а десятил+етия парт+ийной раб+оты ок+азываются бесс+ильны.
007348|Ч+есть быв+ает п+олностью утр+ачена, н+о оба+яние сохран+илось.
007349|Я д+аже знав+ал предст+авьте себ+е, оба+ятельного нач+альника тюрьм+ы, в Морд+овии.
007350|Кор+оче Шабл+инский б+ыл норм+альным челов+еком, +если и д+елал п+одлости, т+о б+ез нен+ужного рв+ения.
007351|Я с н+им почт+и друж+ил. И в+от теп+ерь. Звон+и! — повтор+ил +он. В Т+аллинне я быв+ал и р+аньше.
007352|Н+о +это б+ыли служ+ебные командир+овки. Т+о +есть с необход+имыми бум+агами деньг+ами и гост+иницей.
007354|Д+енег в карм+ане рубл+ей шестн+адцать; ед+инственный знак+омый тор+опится к жен+е.
007355|Гриш+аня и т+от накан+уне ар+еста. Т+ут Шабл+инский зад+умался и говор+ит: Ид+ея, приезж+ай к Б+ушу.
007357|Д+умаю +он теб+е понр+авится. Телеф+он чет+ыре дв+а нул+я од+иннадцать. М+ы попрощ+ались.
007358|Гриш+аня сид+ел в автомоб+иле, Шабл+инский махн+ул ем+у рук+ой, и б+ыстро сверн+ул з+а +угол.
007359|Т+ак и бр+осил мен+я в незнак+омом г+ороде.
007360|Удив+ительно чт+о нед+елю спуст+я, м+ы б+удем раб+отать в одн+ой газ+ете и почт+и друж+ить.
007361|Т+ут м+едленно опуст+илось стекл+о автомоб+иля и в+ыглянул Гриш+аня. М+ожет теб+е д+еньги нужн+ы? — спрос+ил +он.
007362|Д+еньги б+ыли нужн+ы. Б+олее тог+о необход+имы. И вс+е-так+и я отв+етил спас+ибо, д+еньги +есть.
007363|Вперв+ые я разгляд+ел Гриш+анино лиц+о. +Он б+ыл пох+ож н+а водол+аза. Т+ак ж+е один+ок, и непрониц+аем.
007364|Мн+е захот+елось сказ+ать ем+у чт+о-т+о при+ятное, мен+я пораз+ило ег+о благор+одство.
007365|Од+алживать д+еньги п+еред ар+естом, чт+о м+ожет б+ыть из+ысканнее так+ого категор+ического непри+ятия судьб+ы.
007366|Жел+аю уд+ачи — сказ+ал я; ч+ао! — к+оротко отв+етил Гриш+аня. С раб+оты мен+я ув+олили в нач+але октябр+я.
007367|Конкр+етного п+овода н+е б+ыло, мен+я к+ак говор+ится в+ыгнали п+о совок+упности.
007368|В+идимо я позвол+ял себ+е мн+ого л+ишнего. В журнал+истике к+аждому разреш+ается д+елать чт+о-т+о одн+о.
007369|В ч+ем-т+о одн+ом наруш+ать пр+инципы социалист+ической мор+али. Т+о +есть, одном+у разреш+ается п+ить.
007370|Друг+ому хулиг+анить, тр+етьему расск+азывать полит+ические анекд+оты. Четв+ёртому б+ыть евр+еем.
007371|П+ятому беспарт+ийным, шест+ому вест+и амор+альную ж+изнь, и т+ак д+алее.
007372|Н+о к+аждому повтор+яю, дозв+олено чт+о-т+о одн+о. Нельз+я б+ыть одноврем+енно евр+еем, и пь+яницей.
007373|Хулиг+аном и беспарт+ийным. Я ж+е б+ыл п+агубно универс+ален. Т+о +есть, разреш+ал себ+е всег+о понемн+огу.
007374|Я выпив+ал сканд+алил, проявл+ял идеолог+ическую близор+укость.
007375|Кр+оме тог+о н+е состо+ял в п+артии, и д+аже част+ично б+ыл евр+еем.
007376|Након+ец мо+я сем+ейная ж+изнь вс+ё б+олее зап+утывалась. И мен+я ув+олили. В+ызвали н+а засед+ание партк+ома и сказ+али:
007377|Хв+атит, н+е забыв+айте чт+о журнал+истика передов+ая л+иния идеолог+ического фр+онта.
007378|А н+а фр+онте гл+авное дисципл+ина, +этого в+ам и н+е хват+ает. +Ясно? Б+олее м+енее.
007379|М+ы да+ём в+ам ш+анс испр+авиться, ид+ите н+а зав+од — прояв+ите себ+я н+а тяж+ёлой физ+ической раб+оте.
007380|Отраж+айте в сво+их корреспонд+енциях п+одлинную ж+изнь. Т+ут я н+е в+ыдержал.
007381|Д+а з+а п+одлинную ж+изнь — говор+ю — в+ы мен+я б+ез суд+а расстрел+яете.
007382|Уч+астники засед+ания негод+ующе переглян+улись. Я б+ыл ув+олен п+о с+обственному жел+анию.
007383|П+осле +этого я н+е служ+ил, редакт+ировал как+ие-т+о генер+альские мему+ары, халт+урил н+а р+адио.
007384|Напис+ал брош+юру Коммун+исты покор+или т+ундру, н+о д+аже и т+ут соверш+ил гр+убую полит+ическую ош+ибку.
007385|Р+ечь в брош+юре — шл+а о стро+ительстве Мончег+орска. Соб+ытия происход+или в нач+але тридц+атых год+ов.
007386|Сред+и отв+етственных раб+отников б+ыло мн+ого евр+еев.
007387|Припомин+аю как+их-т+о: Ш+имкуса, Ф+ельдмана, Рапоп+орта в горк+оме. Ознак+омились и сказ+али.
007388|Чт+о +это з+а сион+ическая проклам+ация? Чт+о +это з+а миф+ические евр+еи в т+ундре?
007389|Нем+едленно уничт+ожить в+есь тир+аж. Н+о гонор+ар я усп+ел получ+ить.
007390|Зат+ем пис+ал вн+утренние рец+ензии дл+я журн+алов, анон+имно сотр+удничал н+а телев+идении.
007391|Кор+оче преврат+ился в своб+одного худ+ожника и након+ец, занесл+о мен+я в Т+аллинн.
007392|+Около магаз+ина сувен+иров, я зам+етил телеф+онную б+удку. Прип+омнил ц+ифры — чет+ыре дв+а нул+я од+иннадцать, звон+ю.
007393|Отвеч+ает ж+енский г+олос: Сл+ушаю. У не+е получ+илось — св+ушаю. Св+ушаю м+иленький.
007394|Я попрос+ил к телеф+ону +Эрика Б+уша. В отв+ет прозвуч+ало: Ег+о н+ет, я пр+ямо вовн+уюсь.
007395|+Он д+ал мн+е св+ово н+е зад+ерживаться. Т+ак чт+о приход+ите. М+ы св+авно побовт+аем!
007396|Ж+енщина дов+ольно толк+ово продиктов+ала мн+е +адрес, объясн+ила к+ак +ехать.
007397|Миниат+юрный эст+онский трамв+ай раск+ачивался н+а повор+отах. Ч+ерез дв+адцать мин+ут я б+ыл в Кадри+орге.
007398|Легк+о разыск+ал полуразр+ушенный брев+енчатый д+ом.
007399|Дв+ерь мн+е откр+ыла ж+енщина — л+ет пят+идесяти, худ+ая, с бл+едно-голуб+ыми волос+ами.
007400|Кружев+а е+ё лил+ового пенью+ара достиг+али золот+ых ар+абских т+уфель. Лиц+о б+ыло г+усто нап+удрено.
007401|Н+а щек+ах гор+ел хим+ический рум+янец, ж+енщина напомин+ала геро+иню захол+устной опер+етты.
007402|+Эрик д+ома — сказ+ала он+а — проход+ите! М+ы с труд+ом размин+улись в +узкой прих+ожей. Я заш+ёл в к+омнату, и +обмер.
007403|Так+ого чуд+овищного беспор+ядка мн+е ещ+ё в+идеть н+е приход+илось. Об+еденный ст+ол б+ыл зав+ален гр+язной пос+удой.
